SalePrice,num_rooms,n_baths,square_meters,neighborhood
119000,1.0,1.0,67.0,Sant Andreu
122000,3.0,1.0,65.0,Sant Andreu
245000,3.0,1.0,70.0,Sant Andreu
97600,1.0,,,Sant Andreu
255000,3.0,1.0,59.0,Sant Andreu
210000,3.0,2.0,90.0,Sant Andreu
299100,3.0,2.0,80.0,Sant Andreu
153500,3.0,1.0,58.0,Sant Andreu
545000,3.0,2.0,123.0,Sant Andreu
139000,3.0,1.0,50.0,Sant Andreu
250000,2.0,1.0,51.0,Sant Andreu
289000,4.0,2.0,80.0,Sant Andreu
279000,3.0,1.0,83.0,Sant Andreu
222000,3.0,1.0,70.0,Sant Andreu
257000,3.0,1.0,85.0,Sant Andreu
570000,3.0,3.0,154.0,Sant Andreu
1200000,7.0,5.0,410.0,Sant Andreu
214000,3.0,1.0,72.0,Sant Andreu
140000,1.0,1.0,35.0,Sant Andreu
575000,10.0,2.0,428.0,Sant Andreu
115000,2.0,1.0,50.0,Sant Andreu
285000,3.0,1.0,86.0,Sant Andreu
115000,2.0,1.0,50.0,Sant Andreu
265000,3.0,1.0,73.0,Sant Andreu
105000,3.0,1.0,65.0,Sant Andreu
209800,3.0,1.0,85.0,Sant Andreu
129900,3.0,1.0,72.0,Sant Andreu
229000,3.0,1.0,65.0,Sant Andreu
365000,4.0,2.0,91.0,Sant Andreu
219000,3.0,1.0,65.0,Sant Andreu
189900,2.0,1.0,59.0,Sant Andreu
365000,4.0,2.0,109.0,Sant Andreu
141000,2.0,1.0,46.0,Sant Andreu
310000,3.0,2.0,81.0,Sant Andreu
365000,4.0,2.0,109.0,Sant Andreu
365000,4.0,2.0,109.0,Sant Andreu
245000,2.0,1.0,78.0,Sant Andreu
190000,3.0,1.0,59.0,Sant Andreu
285000,1.0,1.0,57.0,Sant Andreu
495000,3.0,2.0,99.0,Sant Andreu
575000,3.0,3.0,131.0,Sant Andreu
535000,4.0,2.0,111.0,Sant Andreu
545000,3.0,3.0,123.0,Sant Andreu
380000,2.0,2.0,72.0,Sant Andreu
195000,1.0,1.0,40.0,Sant Andreu
149000,,,,Sant Andreu
180500,3.0,1.0,73.0,Sant Andreu
194990,1.0,1.0,45.0,Sant Andreu
449000,4.0,3.0,150.0,Sant Andreu
559000,2.0,2.0,150.0,Sant Andreu
260000,4.0,2.0,81.0,Sant Andreu
250000,3.0,1.0,65.0,Sant Andreu
345000,2.0,1.0,69.0,Sant Andreu
320000,1.0,1.0,60.0,Sant Andreu
199500,2.0,1.0,53.0,Sant Andreu
129900,3.0,1.0,72.0,Sant Andreu
225000,2.0,1.0,68.0,Sant Andreu
380000,3.0,2.0,90.0,Sant Andreu
123000,2.0,1.0,75.0,Sant Andreu
268000,2.0,1.0,54.0,Sant Andreu
115300,2.0,1.0,51.0,Sant Andreu
150000,3.0,1.0,67.0,Sant Andreu
148500,2.0,1.0,46.0,Sant Andreu
122000,3.0,1.0,67.0,Sant Andreu
81900,3.0,1.0,47.0,Sant Andreu
150000,2.0,1.0,72.0,Sant Andreu
205000,4.0,2.0,103.0,Sant Andreu
135000,3.0,1.0,55.0,Sant Andreu
260000,3.0,1.0,72.0,Sant Andreu
147000,3.0,1.0,70.0,Sant Andreu
219000,,,,Sant Andreu
210000,2.0,1.0,55.0,Sant Andreu
245000,1.0,1.0,51.0,Sant Andreu
205000,3.0,1.0,70.0,Sant Andreu
365000,3.0,2.0,90.0,Sant Andreu
139000,2.0,1.0,51.0,Sant Andreu
154100,2.0,1.0,67.0,Sant Andreu
165000,3.0,1.0,52.0,Sant Andreu
103000,1.0,1.0,55.0,Sant Andreu
395000,3.0,2.0,94.0,Sant Andreu
335000,4.0,2.0,115.0,Sant Andreu
96000,3.0,1.0,62.0,Sant Andreu
434000,2.0,1.0,81.0,Sant Andreu
214000,,,,Sant Andreu
410000,4.0,1.0,116.0,Sant Andreu
475000,3.0,2.0,112.0,Sant Andreu
425000,2.0,2.0,90.0,Sant Andreu
239500,1.0,1.0,66.0,Sant Andreu
192000,3.0,1.0,70.0,Sant Andreu
230000,3.0,1.0,74.0,Sant Andreu
123000,3.0,1.0,87.0,Sant Andreu
248000,3.0,2.0,132.0,Sant Andreu
143000,3.0,1.0,60.0,Sant Andreu
96000,3.0,1.0,62.0,Sant Andreu
153500,3.0,1.0,58.0,Sant Andreu
550000,2.0,2.0,105.0,Sant Andreu
118800,4.0,2.0,82.0,Sant Andreu
257500,3.0,1.0,75.0,Sant Andreu
149990,2.0,1.0,77.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
238000,3.0,1.0,65.0,Sant Andreu
226000,4.0,2.0,110.0,Sant Andreu
299995,4.0,1.0,291.0,Sant Andreu
477500,3.0,2.0,117.0,Sant Andreu
469000,4.0,2.0,110.0,Sant Andreu
123900,3.0,1.0,70.0,Sant Andreu
220000,3.0,1.0,80.0,Sant Andreu
138000,3.0,1.0,64.0,Sant Andreu
190000,2.0,1.0,59.0,Sant Andreu
118800,3.0,2.0,82.0,Sant Andreu
225000,3.0,1.0,76.0,Sant Andreu
260000,,,,Sant Andreu
249000,3.0,1.0,80.0,Sant Andreu
84800,3.0,1.0,149.0,Sant Andreu
102600,3.0,1.0,149.0,Sant Andreu
430000,4.0,3.0,184.0,Sant Andreu
285000,3.0,2.0,80.0,Sant Andreu
95000,3.0,1.0,60.0,Sant Andreu
550000,2.0,2.0,105.0,Sant Andreu
225000,3.0,1.0,70.0,Sant Andreu
289000,4.0,2.0,96.0,Sant Andreu
259000,3.0,1.0,74.0,Sant Andreu
200000,3.0,1.0,82.0,Sant Andreu
265000,2.0,1.0,81.0,Sant Andreu
155000,1.0,1.0,58.0,Sant Andreu
220000,4.0,1.0,72.0,Sant Andreu
222000,3.0,1.0,70.0,Sant Andreu
220000,3.0,1.0,70.0,Sant Andreu
145000,3.0,1.0,72.0,Sant Andreu
246000,2.0,1.0,77.0,Sant Andreu
399000,4.0,2.0,105.0,Sant Andreu
225000,3.0,1.0,107.0,Sant Andreu
310000,2.0,2.0,110.0,Sant Andreu
167000,3.0,1.0,69.0,Sant Andreu
124000,4.0,1.0,78.0,Sant Andreu
319000,3.0,1.0,113.0,Sant Andreu
119500,3.0,1.0,65.0,Sant Andreu
425000,3.0,2.0,77.0,Sant Andreu
195000,2.0,1.0,65.0,Sant Andreu
186000,2.0,1.0,55.0,Sant Andreu
199000,3.0,1.0,79.0,Sant Andreu
189000,2.0,1.0,62.0,Sant Andreu
625000,2.0,2.0,82.0,Sant Andreu
295000,4.0,1.0,110.0,Sant Andreu
92500,3.0,1.0,65.0,Sant Andreu
144500,3.0,1.0,80.0,Sant Andreu
950000,8.0,8.0,600.0,Sant Andreu
154500,3.0,1.0,67.0,Sant Andreu
255000,4.0,1.0,90.0,Sant Andreu
260000,3.0,3.0,75.0,Sant Andreu
144500,3.0,1.0,89.0,Sant Andreu
121000,3.0,1.0,65.0,Sant Andreu
185000,1.0,1.0,60.0,Sant Andreu
195000,3.0,1.0,65.0,Sant Andreu
370000,4.0,2.0,112.0,Sant Andreu
160000,4.0,2.0,87.0,Sant Andreu
122000,3.0,1.0,46.0,Sant Andreu
350000,3.0,2.0,108.0,Sant Andreu
103500,3.0,1.0,65.0,Sant Andreu
370000,3.0,1.0,100.0,Sant Andreu
167000,3.0,1.0,69.0,Sant Andreu
158500,4.0,1.0,71.0,Sant Andreu
208000,2.0,1.0,71.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
210000,3.0,1.0,74.0,Sant Andreu
320000,1.0,1.0,59.0,Sant Andreu
425000,3.0,2.0,126.0,Sant Andreu
103000,2.0,1.0,66.0,Sant Andreu
239500,2.0,1.0,66.0,Sant Andreu
134000,1.0,1.0,117.0,Sant Andreu
498000,3.0,1.0,146.0,Sant Andreu
189900,4.0,1.0,80.0,Sant Andreu
240000,3.0,2.0,74.0,Sant Andreu
225000,3.0,1.0,68.0,Sant Andreu
219000,3.0,1.0,65.0,Sant Andreu
290000,,,,Sant Andreu
370000,3.0,2.0,100.0,Sant Andreu
498000,5.0,2.0,210.0,Sant Andreu
228500,4.0,1.0,68.0,Sant Andreu
218000,3.0,1.0,70.0,Sant Andreu
220000,3.0,1.0,70.0,Sant Andreu
269000,3.0,1.0,101.0,Sant Andreu
226000,4.0,2.0,110.0,Sant Andreu
123000,2.0,1.0,75.0,Sant Andreu
167000,3.0,1.0,70.0,Sant Andreu
143000,3.0,1.0,60.0,Sant Andreu
230000,3.0,1.0,67.0,Sant Andreu
115500,2.0,1.0,67.0,Sant Andreu
121000,3.0,1.0,65.0,Sant Andreu
163000,2.0,1.0,77.0,Sant Andreu
102500,1.0,1.0,50.0,Sant Andreu
660000,4.0,2.0,290.0,Sant Andreu
119500,3.0,1.0,65.0,Sant Andreu
119500,3.0,1.0,65.0,Sant Andreu
229000,4.0,2.0,130.0,Sant Andreu
215000,3.0,1.0,72.0,Sant Andreu
320000,3.0,2.0,75.0,Sant Andreu
190000,3.0,1.0,78.0,Sant Andreu
230000,3.0,1.0,127.0,Sant Andreu
230000,3.0,2.0,74.0,Sant Andreu
227000,3.0,1.0,75.0,Sant Andreu
255000,3.0,2.0,140.0,Sant Andreu
176000,3.0,1.0,93.0,Sant Andreu
238000,3.0,1.0,76.0,Sant Andreu
123000,2.0,1.0,72.0,Sant Andreu
155000,1.0,1.0,42.0,Sant Andreu
165900,3.0,1.0,54.0,Sant Andreu
115500,3.0,1.0,61.0,Sant Andreu
220000,2.0,1.0,79.0,Sant Andreu
299000,3.0,1.0,90.0,Sant Andreu
285000,4.0,1.0,78.0,Sant Andreu
225000,2.0,1.0,84.0,Sant Andreu
195000,3.0,1.0,62.0,Sant Andreu
310000,3.0,1.0,91.0,Sant Andreu
225000,3.0,1.0,75.0,Sant Andreu
102500,1.0,1.0,50.0,Sant Andreu
253000,3.0,1.0,85.0,Sant Andreu
133000,1.0,1.0,78.0,Sant Andreu
269000,2.0,1.0,75.0,Sant Andreu
243000,3.0,1.0,64.0,Sant Andreu
315000,3.0,1.0,130.0,Sant Andreu
339000,3.0,2.0,104.0,Sant Andreu
85000,3.0,1.0,50.0,Sant Andreu
92000,3.0,1.0,50.0,Sant Andreu
103000,1.0,1.0,55.0,Sant Andreu
95000,2.0,1.0,52.0,Sant Andreu
220000,2.0,1.0,72.0,Sant Andreu
194000,3.0,1.0,70.0,Sant Andreu
112000,3.0,1.0,58.0,Sant Andreu
218000,4.0,1.0,83.0,Sant Andreu
153000,3.0,1.0,52.0,Sant Andreu
263000,2.0,1.0,77.0,Sant Andreu
245000,3.0,1.0,95.0,Sant Andreu
409000,3.0,2.0,122.0,Sant Andreu
159900,3.0,1.0,53.0,Sant Andreu
389000,3.0,3.0,130.0,Sant Andreu
319900,3.0,2.0,122.0,Sant Andreu
199900,1.0,1.0,56.0,Sant Andreu
218000,4.0,1.0,83.0,Sant Andreu
255000,4.0,1.0,93.0,Sant Andreu
159000,3.0,1.0,65.0,Sant Andreu
195000,2.0,1.0,65.0,Sant Andreu
245000,2.0,1.0,52.0,Sant Andreu
160000,3.0,1.0,60.0,Sant Andreu
139000,2.0,1.0,58.0,Sant Andreu
122000,3.0,1.0,55.0,Sant Andreu
235000,1.0,1.0,119.0,Sant Andreu
219000,3.0,1.0,67.0,Sant Andreu
347000,3.0,2.0,90.0,Sant Andreu
225000,3.0,1.0,60.0,Sant Andreu
370000,4.0,2.0,95.0,Sant Andreu
155000,2.0,1.0,80.0,Sant Andreu
305000,3.0,2.0,121.0,Sant Andreu
135000,2.0,1.0,79.0,Sant Andreu
244900,4.0,2.0,79.0,Sant Andreu
230000,1.0,1.0,52.0,Sant Andreu
141000,2.0,1.0,64.0,Sant Andreu
110000,3.0,2.0,80.0,Sant Andreu
550000,2.0,2.0,120.0,Sant Andreu
230000,3.0,1.0,74.0,Sant Andreu
265000,4.0,2.0,98.0,Sant Andreu
370000,3.0,4.0,90.0,Sant Andreu
119000,3.0,1.0,61.0,Sant Andreu
225000,3.0,1.0,78.0,Sant Andreu
215000,2.0,1.0,70.0,Sant Andreu
461000,2.0,1.0,90.0,Sant Andreu
228000,4.0,2.0,80.0,Sant Andreu
189000,2.0,1.0,62.0,Sant Andreu
169700,2.0,1.0,49.0,Sant Andreu
176000,3.0,1.0,104.0,Sant Andreu
450000,6.0,1.0,222.0,Sant Andreu
141000,2.0,1.0,60.0,Sant Andreu
430000,2.0,2.0,84.0,Sant Andreu
319000,2.0,2.0,99.0,Sant Andreu
249950,2.0,1.0,91.0,Sant Andreu
119000,3.0,1.0,60.0,Sant Andreu
127000,3.0,1.0,69.0,Sant Andreu
295000,3.0,1.0,100.0,Sant Andreu
104500,3.0,1.0,63.0,Sant Andreu
216000,2.0,1.0,60.0,Sant Andreu
255000,3.0,1.0,79.0,Sant Andreu
202000,3.0,1.0,80.0,Sant Andreu
435000,2.0,2.0,114.0,Sant Andreu
259000,3.0,2.0,87.0,Sant Andreu
269000,3.0,1.0,100.0,Sant Andreu
154100,2.0,1.0,67.0,Sant Andreu
295000,3.0,1.0,78.0,Sant Andreu
276100,1.0,,,Sant Andreu
125500,3.0,1.0,55.0,Sant Andreu
153000,3.0,1.0,57.0,Sant Andreu
154100,2.0,1.0,67.0,Sant Andreu
165000,1.0,,,Sant Andreu
255000,3.0,1.0,116.0,Sant Andreu
124000,3.0,1.0,81.0,Sant Andreu
115500,3.0,1.0,61.0,Sant Andreu
108000,3.0,1.0,58.0,Sant Andreu
108500,1.0,1.0,55.0,Sant Andreu
103000,3.0,1.0,66.0,Sant Andreu
210000,3.0,1.0,78.0,Sant Andreu
350000,2.0,2.0,75.0,Sant Andreu
316000,,,,Sant Andreu
255000,3.0,1.0,81.0,Sant Andreu
170000,4.0,2.0,75.0,Sant Andreu
255000,4.0,2.0,81.0,Sant Andreu
265000,3.0,1.0,84.0,Sant Andreu
A consult,3.0,2.0,119.0,Sant Andreu
115500,2.0,1.0,67.0,Sant Andreu
230000,3.0,1.0,67.0,Sant Andreu
365000,2.0,3.0,107.0,Sant Andreu
365000,2.0,3.0,117.0,Sant Andreu
235000,3.0,1.0,70.0,Sant Andreu
249000,3.0,1.0,77.0,Sant Andreu
167000,3.0,1.0,64.0,Sant Andreu
153500,3.0,1.0,53.0,Sant Andreu
122000,3.0,1.0,67.0,Sant Andreu
115000,2.0,1.0,70.0,Sant Andreu
110000,3.0,1.0,72.0,Sant Andreu
115000,2.0,1.0,77.0,Sant Andreu
225000,2.0,1.0,68.0,Sant Andreu
95000,3.0,1.0,55.0,Sant Andreu
118800,4.0,2.0,82.0,Sant Andreu
96000,3.0,1.0,62.0,Sant Andreu
820000,3.0,3.0,350.0,Sant Andreu
315000,3.0,1.0,130.0,Sant Andreu
625000,4.0,2.0,118.0,Sant Andreu
650000,4.0,2.0,152.0,Sant Andreu
290000,3.0,1.0,79.0,Sant Andreu
425000,3.0,2.0,77.0,Sant Andreu
195000,2.0,1.0,65.0,Sant Andreu
320000,2.0,1.0,63.0,Sant Andreu
28000,3.0,1.0,46.0,Sant Andreu
175000,3.0,1.0,74.0,Sant Andreu
325000,4.0,2.0,85.0,Sant Andreu
326000,4.0,2.0,99.0,Sant Andreu
159000,2.0,1.0,50.0,Sant Andreu
239000,3.0,1.0,69.0,Sant Andreu
180000,2.0,1.0,70.0,Sant Andreu
255000,2.0,1.0,62.0,Sant Andreu
245000,3.0,1.0,101.0,Sant Andreu
498000,3.0,2.0,104.0,Sant Andreu
141000,2.0,1.0,46.0,Sant Andreu
265000,3.0,1.0,94.0,Sant Andreu
350000,2.0,1.0,61.0,Sant Andreu
148500,1.0,1.0,51.0,Sant Andreu
205000,2.0,1.0,89.0,Sant Andreu
395000,3.0,2.0,90.0,Sant Andreu
135000,3.0,1.0,51.0,Sant Andreu
443500,2.0,2.0,79.0,Sant Andreu
149000,3.0,1.0,63.0,Sant Andreu
390000,3.0,2.0,105.0,Sant Andreu
208000,3.0,1.0,40.0,Sant Andreu
122000,3.0,1.0,46.0,Sant Andreu
133000,3.0,1.0,78.0,Sant Andreu
255000,4.0,2.0,81.0,Sant Andreu
149900,,,,Sant Andreu
254000,3.0,1.0,75.0,Sant Andreu
255000,3.0,1.0,75.0,Sant Andreu
167000,3.0,1.0,70.0,Sant Andreu
157000,3.0,1.0,57.0,Sant Andreu
195000,2.0,1.0,65.0,Sant Andreu
99000,3.0,1.0,61.0,Sant Andreu
103000,2.0,1.0,66.0,Sant Andreu
250000,2.0,1.0,75.0,Sant Andreu
199000,2.0,1.0,64.0,Sant Andreu
367100,2.0,2.0,84.0,Sant Andreu
330000,2.0,1.0,73.0,Sant Andreu
889000,3.0,3.0,194.0,Sant Andreu
153500,3.0,1.0,58.0,Sant Andreu
150000,2.0,1.0,55.0,Sant Andreu
159000,3.0,1.0,65.0,Sant Andreu
255000,4.0,1.0,68.0,Sant Andreu
385000,4.0,2.0,101.0,Sant Andreu
147000,3.0,1.0,62.0,Sant Andreu
124000,4.0,1.0,78.0,Sant Andreu
115500,3.0,1.0,61.0,Sant Andreu
175000,3.0,1.0,88.0,Sant Andreu
199000,2.0,1.0,55.0,Sant Andreu
247000,4.0,1.0,80.0,Sant Andreu
168000,2.0,1.0,51.0,Sant Andreu
530000,4.0,2.0,121.0,Sant Andreu
186000,3.0,1.0,82.0,Sant Andreu
162000,3.0,1.0,52.0,Sant Andreu
135000,2.0,1.0,40.0,Sant Andreu
92500,3.0,1.0,65.0,Sant Andreu
160000,2.0,1.0,45.0,Sant Andreu
269000,1.0,1.0,53.0,Sant Andreu
138000,3.0,1.0,64.0,Sant Andreu
122000,3.0,1.0,65.0,Sant Andreu
207500,4.0,2.0,104.0,Sant Andreu
330000,2.0,2.0,62.0,Sant Andreu
248000,4.0,2.0,79.0,Sant Andreu
50000,2.0,1.0,60.0,Sant Andreu
475000,4.0,2.0,121.0,Sant Andreu
215000,2.0,1.0,57.0,Sant Andreu
219000,4.0,1.0,69.0,Sant Andreu
4200000,6.0,5.0,504.0,Sant Andreu
159000,3.0,1.0,65.0,Sant Andreu
79000,1.0,1.0,36.0,Sant Andreu
259900,2.0,1.0,72.0,Sant Andreu
215000,2.0,1.0,57.0,Sant Andreu
399900,3.0,3.0,130.0,Sant Andreu
350000,3.0,2.0,90.0,Sant Andreu
164500,2.0,1.0,50.0,Sant Andreu
225000,2.0,1.0,79.0,Sant Andreu
60200,3.0,1.0,41.0,Sant Andreu
695000,3.0,2.0,105.0,Sant Andreu
99000,3.0,1.0,60.0,Sant Andreu
135000,3.0,,,Sant Andreu
99000,4.0,1.0,84.0,Sant Andreu
325500,3.0,2.0,95.0,Sant Andreu
332000,4.0,2.0,103.0,Sant Andreu
160000,3.0,1.0,72.0,Sant Andreu
396000,4.0,2.0,12.0,Sant Andreu
43000,1.0,1.0,15.0,Sant Andreu
65000,3.0,2.0,118.0,Sant Andreu
175000,3.0,1.0,65.0,Sant Andreu
370000,3.0,2.0,115.0,Sant Andreu
550000,2.0,2.0,120.0,Sant Andreu
550000,1.0,,,Sant Andreu
387000,3.0,2.0,123.0,Sant Andreu
300000,2.0,2.0,70.0,Sant Andreu
435000,4.0,2.0,137.0,Sant Andreu
364000,3.0,2.0,109.0,Sant Andreu
340000,3.0,2.0,95.0,Sant Andreu
100000,2.0,1.0,52.0,Sant Andreu
215900,3.0,1.0,65.0,Sant Andreu
184800,3.0,1.0,79.0,Sant Andreu
152000,3.0,1.0,74.0,Sant Andreu
159900,3.0,1.0,75.0,Sant Andreu
259500,3.0,1.0,82.0,Sant Andreu
443000,3.0,2.0,150.0,Sant Andreu
580000,4.0,2.0,140.0,Sant Andreu
128000,3.0,1.0,57.0,Sant Andreu
275000,3.0,1.0,74.0,Sant Andreu
240000,4.0,1.0,82.0,Sant Andreu
340000,3.0,2.0,109.0,Sant Andreu
230000,2.0,1.0,68.0,Sant Andreu
200000,2.0,1.0,74.0,Sant Andreu
259000,3.0,1.0,80.0,Sant Andreu
65000,1.0,1.0,37.0,Sant Andreu
399000,4.0,2.0,105.0,Sant Andreu
168000,4.0,2.0,74.0,Sant Andreu
445000,3.0,2.0,100.0,Sant Andreu
360000,2.0,2.0,100.0,Sant Andreu
289000,3.0,2.0,83.0,Sant Andreu
595000,3.0,2.0,116.0,Sant Andreu
281900,3.0,2.0,81.0,Sant Andreu
218000,3.0,1.0,77.0,Sant Andreu
195000,2.0,1.0,62.0,Sant Andreu
219000,3.0,2.0,73.0,Sant Andreu
360000,2.0,1.0,77.0,Sant Andreu
245000,1.0,1.0,52.0,Sant Andreu
133000,3.0,1.0,78.0,Sant Andreu
119900,2.0,1.0,60.0,Sant Andreu
250000,1.0,1.0,52.0,Sant Andreu
250000,2.0,1.0,52.0,Sant Andreu
511700,1.0,1.0,79.0,Sant Andreu
95000,2.0,1.0,44.0,Sant Andreu
110200,2.0,1.0,93.0,Sant Andreu
290000,3.0,2.0,87.0,Sant Andreu
109000,4.0,2.0,116.0,Sant Andreu
210000,2.0,1.0,72.0,Sant Andreu
225000,2.0,1.0,80.0,Sant Andreu
215000,2.0,1.0,70.0,Sant Andreu
81000,1.0,1.0,31.0,Sant Andreu
179000,3.0,1.0,65.0,Sant Andreu
298000,3.0,2.0,81.0,Sant Andreu
339000,3.0,2.0,104.0,Sant Andreu
229000,3.0,1.0,81.0,Sant Andreu
170000,4.0,1.0,75.0,Sant Andreu
199000,4.0,1.0,69.0,Sant Andreu
178000,1.0,,,Sant Andreu
275000,3.0,2.0,100.0,Sant Andreu
300000,2.0,2.0,70.0,Sant Andreu
112000,3.0,1.0,58.0,Sant Andreu
167900,3.0,1.0,60.0,Sant Andreu
132000,3.0,1.0,70.0,Sant Andreu
145000,1.0,1.0,55.0,Sant Andreu
133900,3.0,1.0,50.0,Sant Andreu
93900,2.0,1.0,55.0,Sant Andreu
123000,3.0,1.0,67.0,Sant Andreu
139000,3.0,1.0,50.0,Sant Andreu
117000,3.0,1.0,60.0,Sant Andreu
149000,3.0,1.0,60.0,Sant Andreu
67000,3.0,1.0,214.0,Sant Andreu
73900,3.0,1.0,40.0,Sant Andreu
69000,3.0,2.0,54.0,Sant Andreu
71000,1.0,1.0,42.0,Sant Andreu
