SalePrice,num_rooms,n_baths,square_meters,neighborhood
148000,3.0,1.0,65.0,Nou Barris
155000,3.0,1.0,79.0,Nou Barris
353000,4.0,2.0,119.0,Nou Barris
284000,4.0,1.0,90.0,Nou Barris
99900,2.0,1.0,50.0,Nou Barris
263000,4.0,1.0,78.0,Nou Barris
126000,3.0,1.0,58.0,Nou Barris
184000,3.0,1.0,64.0,Nou Barris
146000,2.0,1.0,73.0,Nou Barris
124000,2.0,1.0,75.0,Nou Barris
159500,3.0,1.0,60.0,Nou Barris
85000,1.0,1.0,46.0,Nou Barris
125000,3.0,1.0,60.0,Nou Barris
169000,4.0,1.0,75.0,Nou Barris
169000,3.0,1.0,70.0,Nou Barris
265000,4.0,1.0,83.0,Nou Barris
185000,3.0,1.0,67.0,Nou Barris
184000,3.0,1.0,68.0,Nou Barris
230000,3.0,1.0,64.0,Nou Barris
160000,3.0,1.0,80.0,Nou Barris
159000,2.0,1.0,44.0,Nou Barris
113500,3.0,1.0,51.0,Nou Barris
95000,2.0,1.0,43.0,Nou Barris
50000,,,,Nou Barris
260000,3.0,2.0,81.0,Nou Barris
160000,3.0,1.0,75.0,Nou Barris
140000,3.0,1.0,65.0,Nou Barris
271000,3.0,2.0,147.0,Nou Barris
136000,2.0,1.0,75.0,Nou Barris
262000,9.0,4.0,240.0,Nou Barris
259000,4.0,2.0,141.0,Nou Barris
140000,3.0,1.0,70.0,Nou Barris
219000,4.0,1.0,67.0,Nou Barris
147000,3.0,1.0,61.0,Nou Barris
160000,3.0,1.0,55.0,Nou Barris
126000,3.0,1.0,60.0,Nou Barris
175000,3.0,1.0,70.0,Nou Barris
126000,3.0,1.0,59.0,Nou Barris
245000,3.0,1.0,86.0,Nou Barris
130000,2.0,1.0,65.0,Nou Barris
165000,2.0,1.0,58.0,Nou Barris
193000,3.0,2.0,69.0,Nou Barris
94500,3.0,1.0,64.0,Nou Barris
190000,2.0,1.0,56.0,Nou Barris
197500,3.0,1.0,69.0,Nou Barris
169500,3.0,1.0,62.0,Nou Barris
210000,3.0,1.0,85.0,Nou Barris
121000,3.0,1.0,66.0,Nou Barris
126000,3.0,1.0,58.0,Nou Barris
126000,3.0,1.0,60.0,Nou Barris
100000,2.0,1.0,50.0,Nou Barris
156500,3.0,1.0,67.0,Nou Barris
120000,3.0,1.0,64.0,Nou Barris
90000,3.0,1.0,63.0,Nou Barris
126000,3.0,1.0,63.0,Nou Barris
225000,2.0,1.0,75.0,Nou Barris
220000,2.0,1.0,79.0,Nou Barris
141000,3.0,1.0,51.0,Nou Barris
250000,4.0,1.0,137.0,Nou Barris
215000,3.0,1.0,66.0,Nou Barris
200000,4.0,1.0,68.0,Nou Barris
149900,3.0,1.0,60.0,Nou Barris
176000,,,,Nou Barris
129000,2.0,1.0,51.0,Nou Barris
163000,3.0,1.0,68.0,Nou Barris
138100,3.0,1.0,57.0,Nou Barris
77500,1.0,1.0,65.0,Nou Barris
99000,2.0,1.0,50.0,Nou Barris
147000,4.0,1.0,76.0,Nou Barris
129000,3.0,1.0,61.0,Nou Barris
91500,3.0,1.0,68.0,Nou Barris
147000,4.0,1.0,81.0,Nou Barris
113000,2.0,1.0,53.0,Nou Barris
128000,2.0,1.0,57.0,Nou Barris
144800,2.0,1.0,56.0,Nou Barris
91500,2.0,1.0,49.0,Nou Barris
298000,3.0,2.0,90.0,Nou Barris
91000,3.0,1.0,59.0,Nou Barris
225000,2.0,1.0,75.0,Nou Barris
298000,4.0,2.0,83.0,Nou Barris
101500,2.0,1.0,50.0,Nou Barris
89000,2.0,1.0,45.0,Nou Barris
339900,3.0,3.0,155.0,Nou Barris
189000,2.0,1.0,77.0,Nou Barris
189500,4.0,2.0,120.0,Nou Barris
94000,3.0,1.0,66.0,Nou Barris
157000,3.0,1.0,63.0,Nou Barris
157000,3.0,1.0,66.0,Nou Barris
157500,3.0,1.0,57.0,Nou Barris
155000,3.0,1.0,75.0,Nou Barris
119000,2.0,1.0,98.0,Nou Barris
169900,3.0,1.0,60.0,Nou Barris
140000,3.0,1.0,83.0,Nou Barris
179900,3.0,1.0,80.0,Nou Barris
105000,1.0,1.0,35.0,Nou Barris
250000,3.0,1.0,95.0,Nou Barris
279900,4.0,2.0,95.0,Nou Barris
169900,3.0,1.0,75.0,Nou Barris
162000,3.0,1.0,60.0,Nou Barris
110825,2.0,1.0,66.0,Nou Barris
140000,3.0,1.0,65.0,Nou Barris
230000,2.0,1.0,73.0,Nou Barris
347000,3.0,2.0,90.0,Nou Barris
139900,2.0,1.0,75.0,Nou Barris
116000,3.0,1.0,47.0,Nou Barris
120000,3.0,1.0,57.0,Nou Barris
189000,2.0,1.0,102.0,Nou Barris
157000,3.0,1.0,61.0,Nou Barris
185000,2.0,1.0,100.0,Nou Barris
158000,3.0,1.0,60.0,Nou Barris
200000,3.0,1.0,80.0,Nou Barris
155000,3.0,1.0,63.0,Nou Barris
149900,3.0,1.0,70.0,Nou Barris
118000,2.0,1.0,110.0,Nou Barris
124260,3.0,1.0,50.0,Nou Barris
198000,4.0,1.0,83.0,Nou Barris
155000,3.0,1.0,75.0,Nou Barris
180000,3.0,1.0,85.0,Nou Barris
85000,3.0,1.0,60.0,Nou Barris
93000,3.0,1.0,56.0,Nou Barris
95000,3.0,1.0,65.0,Nou Barris
130000,3.0,1.0,60.0,Nou Barris
139000,3.0,1.0,69.0,Nou Barris
128000,1.0,1.0,40.0,Nou Barris
163000,3.0,1.0,70.0,Nou Barris
155000,1.0,1.0,50.0,Nou Barris
152500,3.0,1.0,52.0,Nou Barris
146000,3.0,1.0,81.0,Nou Barris
190000,3.0,1.0,79.0,Nou Barris
196000,3.0,1.0,67.0,Nou Barris
196500,3.0,1.0,94.0,Nou Barris
146000,3.0,1.0,81.0,Nou Barris
96000,3.0,1.0,57.0,Nou Barris
195000,4.0,2.0,93.0,Nou Barris
129000,2.0,1.0,54.0,Nou Barris
250000,3.0,1.0,60.0,Nou Barris
162000,3.0,1.0,73.0,Nou Barris
119000,3.0,1.0,55.0,Nou Barris
139000,2.0,1.0,50.0,Nou Barris
155000,4.0,1.0,71.0,Nou Barris
122000,3.0,1.0,63.0,Nou Barris
285000,5.0,2.0,118.0,Nou Barris
118000,3.0,1.0,53.0,Nou Barris
159000,3.0,1.0,75.0,Nou Barris
122000,2.0,1.0,58.0,Nou Barris
139000,2.0,1.0,59.0,Nou Barris
183000,3.0,1.0,54.0,Nou Barris
139000,1.0,1.0,35.0,Nou Barris
133000,,,,Nou Barris
200000,3.0,1.0,71.0,Nou Barris
190000,4.0,1.0,81.0,Nou Barris
124000,3.0,1.0,68.0,Nou Barris
115000,4.0,2.0,386.0,Nou Barris
119500,3.0,1.0,49.0,Nou Barris
152000,3.0,1.0,74.0,Nou Barris
250000,3.0,2.0,170.0,Nou Barris
159000,3.0,1.0,75.0,Nou Barris
177000,3.0,1.0,70.0,Nou Barris
130000,3.0,1.0,58.0,Nou Barris
100000,2.0,1.0,60.0,Nou Barris
135000,3.0,1.0,59.0,Nou Barris
107000,3.0,1.0,62.0,Nou Barris
168000,3.0,1.0,65.0,Nou Barris
90000,2.0,1.0,41.0,Nou Barris
168000,3.0,1.0,65.0,Nou Barris
210000,4.0,2.0,100.0,Nou Barris
140000,2.0,1.0,50.0,Nou Barris
246000,3.0,1.0,85.0,Nou Barris
246000,2.0,3.0,149.0,Nou Barris
147500,3.0,1.0,69.0,Nou Barris
120000,2.0,1.0,45.0,Nou Barris
139000,3.0,1.0,83.0,Nou Barris
125000,3.0,1.0,62.0,Nou Barris
69000,3.0,,,Nou Barris
180000,2.0,1.0,64.0,Nou Barris
147000,2.0,1.0,65.0,Nou Barris
250000,3.0,2.0,170.0,Nou Barris
96000,2.0,1.0,60.0,Nou Barris
120000,2.0,1.0,54.0,Nou Barris
85000,1.0,1.0,36.0,Nou Barris
120000,3.0,1.0,74.0,Nou Barris
A consult,3.0,1.0,84.0,Nou Barris
500000,3.0,2.0,174.0,Nou Barris
160000,3.0,1.0,73.0,Nou Barris
139000,3.0,1.0,58.0,Nou Barris
93600,2.0,1.0,47.0,Nou Barris
265000,4.0,1.0,82.0,Nou Barris
225000,3.0,2.0,82.0,Nou Barris
210000,4.0,2.0,99.0,Nou Barris
160000,3.0,1.0,86.0,Nou Barris
159000,3.0,1.0,71.0,Nou Barris
122000,3.0,1.0,65.0,Nou Barris
125000,3.0,1.0,69.0,Nou Barris
142000,3.0,1.0,60.0,Nou Barris
190000,3.0,1.0,70.0,Nou Barris
320000,2.0,2.0,79.0,Nou Barris
200000,4.0,1.0,91.0,Nou Barris
95000,3.0,1.0,60.0,Nou Barris
131000,2.0,1.0,69.0,Nou Barris
180000,3.0,1.0,73.0,Nou Barris
125000,3.0,1.0,62.0,Nou Barris
125000,3.0,1.0,62.0,Nou Barris
140000,3.0,1.0,72.0,Nou Barris
140000,3.0,1.0,70.0,Nou Barris
325000,4.0,3.0,96.0,Nou Barris
159000,3.0,1.0,62.0,Nou Barris
132000,3.0,1.0,51.0,Nou Barris
170000,2.0,1.0,44.0,Nou Barris
107500,2.0,1.0,65.0,Nou Barris
185000,4.0,2.0,79.0,Nou Barris
191000,2.0,1.0,56.0,Nou Barris
165000,1.0,1.0,61.0,Nou Barris
240000,3.0,1.0,82.0,Nou Barris
247500,3.0,2.0,101.0,Nou Barris
199000,3.0,1.0,72.0,Nou Barris
145000,2.0,1.0,64.0,Nou Barris
120000,2.0,,,Nou Barris
259000,4.0,1.0,137.0,Nou Barris
119000,2.0,1.0,52.0,Nou Barris
190000,3.0,1.0,83.0,Nou Barris
225000,3.0,1.0,110.0,Nou Barris
140000,3.0,2.0,81.0,Nou Barris
145000,2.0,1.0,57.0,Nou Barris
210000,2.0,1.0,66.0,Nou Barris
140000,3.0,1.0,67.0,Nou Barris
205000,3.0,1.0,73.0,Nou Barris
49000,2.0,1.0,41.0,Nou Barris
99000,3.0,1.0,65.0,Nou Barris
115000,3.0,1.0,66.0,Nou Barris
170000,4.0,1.0,65.0,Nou Barris
190000,3.0,1.0,80.0,Nou Barris
150000,4.0,1.0,75.0,Nou Barris
96000,1.0,1.0,70.0,Nou Barris
245000,3.0,2.0,145.0,Nou Barris
790000,8.0,3.0,250.0,Nou Barris
145000,3.0,1.0,65.0,Nou Barris
134000,3.0,1.0,68.0,Nou Barris
89000,3.0,1.0,60.0,Nou Barris
165000,3.0,1.0,61.0,Nou Barris
197000,3.0,1.0,77.0,Nou Barris
225000,2.0,1.0,75.0,Nou Barris
89000,3.0,1.0,61.0,Nou Barris
430000,4.0,2.0,220.0,Nou Barris
235000,3.0,1.0,95.0,Nou Barris
85000,3.0,1.0,55.0,Nou Barris
102000,2.0,1.0,42.0,Nou Barris
120000,3.0,1.0,48.0,Nou Barris
230000,3.0,2.0,95.0,Nou Barris
108000,3.0,1.0,64.0,Nou Barris
208000,3.0,1.0,100.0,Nou Barris
89000,2.0,1.0,54.0,Nou Barris
700000,6.0,5.0,250.0,Nou Barris
176000,1.0,,,Nou Barris
95890,3.0,1.0,45.0,Nou Barris
118700,1.0,1.0,70.0,Nou Barris
125000,3.0,1.0,58.0,Nou Barris
229000,1.0,,,Nou Barris
119400,1.0,,,Nou Barris
110000,2.0,1.0,51.0,Nou Barris
22000,,,,Nou Barris
110000,3.0,1.0,73.0,Nou Barris
200000,3.0,1.0,96.0,Nou Barris
80000,1.0,1.0,28.0,Nou Barris
180600,1.0,1.0,65.0,Nou Barris
190000,3.0,1.0,74.0,Nou Barris
107500,2.0,1.0,66.0,Nou Barris
110000,2.0,1.0,42.0,Nou Barris
220000,3.0,1.0,67.0,Nou Barris
519000,3.0,4.0,282.0,Nou Barris
75200,3.0,1.0,60.0,Nou Barris
64200,2.0,1.0,53.0,Nou Barris
143550,3.0,1.0,70.0,Nou Barris
93000,3.0,1.0,56.0,Nou Barris
80800,2.0,1.0,51.0,Nou Barris
360000,4.0,2.0,112.0,Nou Barris
